Loyalty#,Segment,Cluster,Total_Flights,Redemption_Rate
493598,Engaged_Redeemers,0,253.0,0.3785291126182798
688731,Occasional_Flyers,2,1.0,1.0
839356,Frequent_Non_Redeemers,1,241.4,0.2820582523156679
141655,Frequent_Non_Redeemers,1,197.6,0.15929870284365277
549751,Engaged_Redeemers,0,222.5,0.6107073981196947
443232,Frequent_Non_Redeemers,1,215.9,0.12519960960062257
588993,Occasional_Flyers,2,21.0,0.0
451425,Frequent_Non_Redeemers,1,133.4,0.23028514866376698
928354,Frequent_Non_Redeemers,1,163.1,0.20742687650201502
534813,Frequent_Non_Redeemers,1,204.0,0.0
614810,Frequent_Non_Redeemers,1,174.9,0.29026568337430386
103502,Frequent_Non_Redeemers,1,100.2,0.1838113091657291
208485,Frequent_Non_Redeemers,1,415.0,0.0
334575,Frequent_Non_Redeemers,1,134.7,0.1770536285094733
455896,Engaged_Redeemers,0,157.2,0.5298304999143606
469781,Frequent_Non_Redeemers,1,167.5,0.0
533488,Engaged_Redeemers,0,32.0,0.7798572255450511
707557,Engaged_Redeemers,0,215.7,0.4247972664308514
738459,Frequent_Non_Redeemers,1,142.1,0.31527969653258486
947863,Engaged_Redeemers,0,187.4,0.38536258816833435
793134,Frequent_Non_Redeemers,1,214.8,0.21888486726813897
891903,Frequent_Non_Redeemers,1,103.2,0.0
129817,Frequent_Non_Redeemers,1,171.2,0.0
618300,Frequent_Non_Redeemers,1,148.7,0.23024157033550008
167062,Frequent_Non_Redeemers,1,154.0,0.0
212735,Engaged_Redeemers,0,180.2,0.4022950719775753
246591,Frequent_Non_Redeemers,1,117.4,0.0
275413,Engaged_Redeemers,0,239.0,0.45016517041369936
285636,Frequent_Non_Redeemers,1,83.7,0.2460097559406279
327972,Frequent_Non_Redeemers,1,140.6,0.0
351292,Occasional_Flyers,2,31.0,0.0
375430,Frequent_Non_Redeemers,1,172.6,0.10905519355071774
663213,Engaged_Redeemers,0,74.0,0.38616294947655894
198785,Occasional_Flyers,2,3.0,0.0
281952,Occasional_Flyers,2,7.0,0.0
515905,Frequent_Non_Redeemers,1,197.4,0.0
839748,Frequent_Non_Redeemers,1,275.6,0.2457658354456936
561801,Occasional_Flyers,2,53.0,0.0
540905,Engaged_Redeemers,0,202.4,0.5535133508718795
625599,Frequent_Non_Redeemers,1,174.7,0.2226761170182928
707017,Frequent_Non_Redeemers,1,70.3,0.0
807256,Engaged_Redeemers,0,223.8,0.3557506119536918
653191,Frequent_Non_Redeemers,1,147.6,0.07544633540525168
955292,Engaged_Redeemers,0,92.6,0.7580074764802119
164500,Occasional_Flyers,2,32.0,0.0
587480,Frequent_Non_Redeemers,1,265.2,0.0
294283,Engaged_Redeemers,0,171.2,0.5220691762878302
478247,Frequent_Non_Redeemers,1,248.9,0.3230303476681992
637249,Engaged_Redeemers,0,203.3,0.37680942144643004
888291,Frequent_Non_Redeemers,1,180.4,0.24175171439773602
456613,Engaged_Redeemers,0,116.2,1.0
473563,Frequent_Non_Redeemers,1,109.4,0.0
432059,Engaged_Redeemers,0,170.6,1.0
772827,Frequent_Non_Redeemers,1,75.3,0.23096686846619538
119845,Frequent_Non_Redeemers,1,213.9,0.06571915063842389
133128,Engaged_Redeemers,0,167.9,0.3992183071862135
293137,Engaged_Redeemers,0,20.0,0.8736299161831077
608070,Frequent_Non_Redeemers,1,289.1,0.3379441884744854
887995,Frequent_Non_Redeemers,1,196.6,0.16637428585886221
936211,Frequent_Non_Redeemers,1,237.2,0.04613151131161478
659767,Engaged_Redeemers,0,106.2,0.5992787666962678
723208,Occasional_Flyers,2,30.0,0.0
168843,Frequent_Non_Redeemers,1,195.7,0.21353711883671755
278059,Occasional_Flyers,2,2.0,0.0
455606,Frequent_Non_Redeemers,1,179.1,0.15278103220668204
826166,Occasional_Flyers,2,57.0,0.0
167515,Engaged_Redeemers,0,209.0,0.43707820952818693
581007,Frequent_Non_Redeemers,1,195.5,0.1274874335477732
364356,Frequent_Non_Redeemers,1,244.8,0.2212824537700559
551938,Engaged_Redeemers,0,184.8,0.34541600794420724
556808,Frequent_Non_Redeemers,1,165.6,0.3139697237828109
571970,Frequent_Non_Redeemers,1,145.9,0.19032118420267236
603658,Engaged_Redeemers,0,192.4,0.6097687152357276
616650,Frequent_Non_Redeemers,1,179.5,0.11260500873983419
688820,Engaged_Redeemers,0,178.3,0.34615919027643843
709472,Frequent_Non_Redeemers,1,198.7,0.09437311358113558
654751,Frequent_Non_Redeemers,1,221.7,0.08432169677216378
224130,Frequent_Non_Redeemers,1,237.7,0.12929050827145666
448912,Frequent_Non_Redeemers,1,202.2,0.09417278562993654
813520,Frequent_Non_Redeemers,1,173.9,0.0
273177,Engaged_Redeemers,0,129.0,0.839955301316334
565900,Frequent_Non_Redeemers,1,215.6,0.3237524774278793
605421,Frequent_Non_Redeemers,1,205.9,0.32599148207471274
642808,Engaged_Redeemers,0,143.9,0.7552019105456026
992268,Frequent_Non_Redeemers,1,192.5,0.18924497810827398
415372,Frequent_Non_Redeemers,1,189.4,0.25548056918045253
691761,Engaged_Redeemers,0,129.6,0.3836017276941512
287927,Frequent_Non_Redeemers,1,139.0,0.1671313184883646
858667,Frequent_Non_Redeemers,1,168.5,0.08944672775692507
137751,Engaged_Redeemers,0,146.0,0.37204132375574955
556958,Frequent_Non_Redeemers,1,278.7,0.27872803722070477
689459,Frequent_Non_Redeemers,1,126.2,0.1941869824465077
874415,Occasional_Flyers,2,47.0,0.0
897716,Frequent_Non_Redeemers,1,191.4,0.25491787958028755
853957,Frequent_Non_Redeemers,1,181.8,0.17968292077504086
294071,Frequent_Non_Redeemers,1,141.6,0.2761937397919737
158508,Frequent_Non_Redeemers,1,237.4,0.07573199537562954
728679,Engaged_Redeemers,0,220.9,0.3772481424973492
574330,Frequent_Non_Redeemers,1,169.5,0.06990032399118688
617471,Frequent_Non_Redeemers,1,184.3,0.23714895713581868
742064,Engaged_Redeemers,0,62.0,0.38396418396418397
265665,Occasional_Flyers,2,11.0,0.0
605322,Engaged_Redeemers,0,162.0,0.5685794885904943
262683,Frequent_Non_Redeemers,1,120.4,0.29146436902896844
264095,Occasional_Flyers,2,58.0,0.1607544219681423
184895,Frequent_Non_Redeemers,1,193.9,0.13317760488800104
268932,Frequent_Non_Redeemers,1,92.2,0.0
989473,Frequent_Non_Redeemers,1,118.2,0.1911467132907697
282854,Frequent_Non_Redeemers,1,229.3,0.2889874536057676
944355,Engaged_Redeemers,0,207.1,0.49018017993087243
171906,Engaged_Redeemers,0,165.0,0.45443653971330034
357574,Frequent_Non_Redeemers,1,230.8,0.0
768748,Frequent_Non_Redeemers,1,231.2,0.11122286237063783
784185,Frequent_Non_Redeemers,1,248.2,0.115399425585993
117915,Frequent_Non_Redeemers,1,93.0,0.0
945091,Frequent_Non_Redeemers,1,227.5,0.0
377674,Frequent_Non_Redeemers,1,220.5,0.11200747148324831
478278,Engaged_Redeemers,0,253.9,0.3794927030400627
975309,Engaged_Redeemers,0,199.9,0.522158524645691
588220,Engaged_Redeemers,0,206.1,0.6198289196777916
832745,Frequent_Non_Redeemers,1,181.8,0.15936651057227166
580979,Occasional_Flyers,2,25.0,0.0
865977,Engaged_Redeemers,0,194.0,0.38994581848871596
593710,Frequent_Non_Redeemers,1,114.6,0.18146584850897876
684881,Engaged_Redeemers,0,364.6,0.39952006889893665
141023,Frequent_Non_Redeemers,1,202.3,0.30819815870232353
576071,Frequent_Non_Redeemers,1,169.5,0.29145154753465463
127137,Engaged_Redeemers,0,224.1,0.6901084333342924
432370,Frequent_Non_Redeemers,1,194.3,0.22834207181743005
971142,Engaged_Redeemers,0,243.4,0.3654113113973133
318564,Frequent_Non_Redeemers,1,198.7,0.0
495926,Occasional_Flyers,2,13.0,0.0
381496,Frequent_Non_Redeemers,1,228.6,0.23361351090120439
878281,Frequent_Non_Redeemers,1,243.7,0.24068859658480546
454718,Frequent_Non_Redeemers,1,146.9,0.0
471523,Frequent_Non_Redeemers,1,94.9,0.0
644434,Frequent_Non_Redeemers,1,209.6,0.2706471882476356
904283,Engaged_Redeemers,0,199.5,0.42673399065197365
516301,Engaged_Redeemers,0,142.0,1.0
298865,Engaged_Redeemers,0,173.3,0.3911450742506007
471583,Frequent_Non_Redeemers,1,197.7,0.08532099249357084
363774,Frequent_Non_Redeemers,1,204.9,0.24191471253555513
450896,Frequent_Non_Redeemers,1,207.9,0.12643481346484747
816510,Occasional_Flyers,2,4.0,0.0
971157,Frequent_Non_Redeemers,1,148.2,0.0
951712,Frequent_Non_Redeemers,1,245.7,0.22804207241388552
724987,Engaged_Redeemers,0,156.0,0.5242102086231426
975497,Frequent_Non_Redeemers,1,183.0,0.258967826741998
562734,Frequent_Non_Redeemers,1,155.6,0.2982755436366567
919889,Engaged_Redeemers,0,212.1,0.4176425270494721
805226,Engaged_Redeemers,0,117.2,0.524833562626172
956402,Frequent_Non_Redeemers,1,173.7,0.1108846262636125
564882,Frequent_Non_Redeemers,1,255.2,0.1296474335270945
952730,Frequent_Non_Redeemers,1,254.7,0.2846543323586813
382889,Occasional_Flyers,2,51.0,0.0
422398,Engaged_Redeemers,0,263.4,0.5438461030246448
435613,Engaged_Redeemers,0,191.0,0.5051767646989457
449046,Engaged_Redeemers,0,216.7,0.41345404765950355
456822,Engaged_Redeemers,0,167.9,0.42790935764443944
474894,Frequent_Non_Redeemers,1,216.6,0.32794752713376074
629410,Engaged_Redeemers,0,160.6,0.3358854481135912
952582,Occasional_Flyers,2,51.0,0.23232955053167725
873886,Frequent_Non_Redeemers,1,194.9,0.27304974094880957
583271,Occasional_Flyers,2,17.1,0.0
903006,Frequent_Non_Redeemers,1,131.6,0.0
969053,Frequent_Non_Redeemers,1,158.6,0.0
609072,Frequent_Non_Redeemers,1,163.0,0.0
996796,Engaged_Redeemers,0,233.0,0.5375131559164035
214322,Engaged_Redeemers,0,94.0,0.5149038116897081
224854,Frequent_Non_Redeemers,1,134.5,0.07829039474516687
443243,Engaged_Redeemers,0,209.4,0.34706673775701335
520091,Engaged_Redeemers,0,115.9,0.46393928124985995
531430,Frequent_Non_Redeemers,1,226.3,0.0832388218555674
616722,Engaged_Redeemers,0,154.4,0.5035954079958649
752047,Frequent_Non_Redeemers,1,208.7,0.17488088421806344
911525,Engaged_Redeemers,0,188.0,0.8809317998328237
971528,Frequent_Non_Redeemers,1,202.0,0.16989172915065556
988249,Engaged_Redeemers,0,197.3,0.5291904430386927
154736,Engaged_Redeemers,0,189.5,0.3463629825733452
903496,Frequent_Non_Redeemers,1,141.7,0.2773764086085688
913340,Frequent_Non_Redeemers,1,208.3,0.1426654262997776
184496,Frequent_Non_Redeemers,1,235.7,0.2712807721631085
753533,Frequent_Non_Redeemers,1,247.5,0.1894553953987145
572265,Frequent_Non_Redeemers,1,239.5,0.3469094212929104
938636,Frequent_Non_Redeemers,1,174.5,0.2310282234377073
193824,Engaged_Redeemers,0,195.1,0.7216094977235935
722169,Engaged_Redeemers,0,201.9,0.6502122968240246
129555,Engaged_Redeemers,0,219.7,0.38489738756871533
637986,Engaged_Redeemers,0,224.4,0.5392772607841986
185496,Frequent_Non_Redeemers,1,134.2,0.10265189509362566
858802,Frequent_Non_Redeemers,1,188.2,0.0
548722,Frequent_Non_Redeemers,1,208.7,0.0
421691,Frequent_Non_Redeemers,1,198.4,0.0
698395,Frequent_Non_Redeemers,1,162.6,0.3154879036382455
828076,Engaged_Redeemers,0,223.6,0.8613687330733455
618824,Frequent_Non_Redeemers,1,182.1,0.0
503832,Engaged_Redeemers,0,149.9,0.5848251141912438
737764,Frequent_Non_Redeemers,1,196.5,0.2757102000164472
419732,Occasional_Flyers,2,48.0,0.0
389812,Engaged_Redeemers,0,92.0,0.35913909412142625
975387,Frequent_Non_Redeemers,1,245.1,0.06430855412851497
842959,Engaged_Redeemers,0,222.7,0.4100382368104485
419540,Engaged_Redeemers,0,208.4,0.6211725166761503
749684,Frequent_Non_Redeemers,1,201.5,0.22186262176985033
239182,Frequent_Non_Redeemers,1,146.1,0.30234269047879636
872297,Occasional_Flyers,2,3.0,0.0
201055,Occasional_Flyers,2,2.0,1.0
913449,Frequent_Non_Redeemers,1,134.9,0.12876734071121557
166011,Frequent_Non_Redeemers,1,73.0,0.0
739138,Frequent_Non_Redeemers,1,251.7,0.1275239946463611
275306,Frequent_Non_Redeemers,1,236.6,0.14706613857303533
621093,Frequent_Non_Redeemers,1,232.0,0.3237275548788739
300806,Frequent_Non_Redeemers,1,233.9,0.1264451961427778
999982,Occasional_Flyers,2,28.0,0.0
344260,Engaged_Redeemers,0,141.9,0.43179245003773997
423272,Frequent_Non_Redeemers,1,152.6,0.06708781088124578
241374,Engaged_Redeemers,0,215.1,0.5995163503725509
522234,Frequent_Non_Redeemers,1,170.6,0.07466367849552079
773943,Frequent_Non_Redeemers,1,226.2,0.0978053291336614
957452,Frequent_Non_Redeemers,1,177.5,0.22368166774846854
622006,Frequent_Non_Redeemers,1,217.5,0.21110476093695935
963036,Frequent_Non_Redeemers,1,162.2,0.15419342531951422
373554,Occasional_Flyers,2,21.0,0.0
814236,Frequent_Non_Redeemers,1,108.3,0.0
186199,Frequent_Non_Redeemers,1,200.7,0.15604295954111513
857682,Engaged_Redeemers,0,174.1,0.7861122205148687
346346,Engaged_Redeemers,0,61.0,0.3941430230628837
470373,Frequent_Non_Redeemers,1,122.5,0.23663514952467704
940822,Frequent_Non_Redeemers,1,200.9,0.14300481050336283
947679,Occasional_Flyers,2,57.0,0.0
895684,Frequent_Non_Redeemers,1,254.2,0.3110870368130448
365642,Engaged_Redeemers,0,143.6,0.5934388591901684
927202,Frequent_Non_Redeemers,1,249.6,0.0
344052,Frequent_Non_Redeemers,1,63.0,0.26434235074626866
787548,Frequent_Non_Redeemers,1,230.9,0.18552364957711454
258248,Frequent_Non_Redeemers,1,224.7,0.0
242288,Frequent_Non_Redeemers,1,172.0,0.0
652212,Frequent_Non_Redeemers,1,194.7,0.05518338617657316
551510,Frequent_Non_Redeemers,1,274.0,0.18038257876867722
818329,Occasional_Flyers,2,34.0,0.0
336878,Occasional_Flyers,2,5.0,0.0
969616,Engaged_Redeemers,0,141.2,0.5849139151246879
849589,Frequent_Non_Redeemers,1,191.8,0.17998938805650785
474905,Engaged_Redeemers,0,205.1,0.3934739055150519
716294,Frequent_Non_Redeemers,1,203.3,0.20607806439125984
131257,Frequent_Non_Redeemers,1,179.4,0.25268046730121113
628409,Frequent_Non_Redeemers,1,194.0,0.33045762083876734
554136,Engaged_Redeemers,0,150.0,0.6040906286674091
557867,Frequent_Non_Redeemers,1,195.6,0.16824392995752638
726077,Occasional_Flyers,2,8.0,0.0
234878,Frequent_Non_Redeemers,1,253.7,0.2141021600285038
250311,Frequent_Non_Redeemers,1,234.8,0.3036687376157362
759991,Frequent_Non_Redeemers,1,199.2,0.0
446712,Frequent_Non_Redeemers,1,210.1,0.3021677017917192
131047,Frequent_Non_Redeemers,1,304.3,0.14829469395834588
367562,Engaged_Redeemers,0,232.8,0.39653022780967523
386298,Occasional_Flyers,2,56.0,0.0
398655,Occasional_Flyers,2,27.0,0.0
459017,Frequent_Non_Redeemers,1,218.1,0.08695155755434472
542118,Frequent_Non_Redeemers,1,169.1,0.1363276271668431
697905,Frequent_Non_Redeemers,1,209.1,0.10306277571675765
877654,Engaged_Redeemers,0,201.3,0.6274296693742589
532978,Frequent_Non_Redeemers,1,123.3,0.0
608419,Engaged_Redeemers,0,223.1,0.3780844016526427
375399,Frequent_Non_Redeemers,1,173.0,0.23151918072469127
417507,Engaged_Redeemers,0,179.4,0.5168665765607418
565805,Engaged_Redeemers,0,204.8,0.41607771712323266
342156,Engaged_Redeemers,0,231.5,0.5488379557775036
584536,Frequent_Non_Redeemers,1,217.7,0.13247122015236426
614100,Frequent_Non_Redeemers,1,224.3,0.19737406635254665
756663,Occasional_Flyers,2,1.0,1.0
762562,Occasional_Flyers,2,34.0,0.0
852520,Frequent_Non_Redeemers,1,205.4,0.0
902742,Occasional_Flyers,2,16.0,0.0
366537,Engaged_Redeemers,0,191.1,0.7269785218326863
915933,Frequent_Non_Redeemers,1,136.1,0.2604486299392494
882084,Occasional_Flyers,2,31.0,0.0
155791,Frequent_Non_Redeemers,1,120.8,0.24707485547955535
668020,Engaged_Redeemers,0,209.3,0.6257116319022858
386037,Engaged_Redeemers,0,240.1,0.4619995688111718
130823,Frequent_Non_Redeemers,1,154.7,0.1254305712055662
952003,Engaged_Redeemers,0,178.5,0.36953622514761275
353786,Engaged_Redeemers,0,66.0,0.5860451480504251
762255,Engaged_Redeemers,0,83.0,0.9097513271863649
290200,Frequent_Non_Redeemers,1,160.9,0.08817170497017819
609730,Engaged_Redeemers,0,214.9,0.5791664493532638
181140,Frequent_Non_Redeemers,1,154.6,0.20286947272433153
539746,Occasional_Flyers,2,50.0,0.0
492090,Engaged_Redeemers,0,139.5,0.5016313833318296
106046,Frequent_Non_Redeemers,1,236.7,0.2280830650618987
545586,Frequent_Non_Redeemers,1,104.5,0.14134596553769652
176115,Frequent_Non_Redeemers,1,228.2,0.2838160788640875
528697,Occasional_Flyers,2,27.0,0.3444249250800868
516362,Engaged_Redeemers,0,181.0,0.5437661204436934
119198,Frequent_Non_Redeemers,1,175.8,0.12565023050238017
356237,Frequent_Non_Redeemers,1,179.3,0.0
706007,Engaged_Redeemers,0,76.9,0.31694243335715244
895994,Occasional_Flyers,2,8.0,0.0
918341,Engaged_Redeemers,0,154.6,0.4781700107445958
923761,Engaged_Redeemers,0,209.4,0.5105659471558324
925609,Frequent_Non_Redeemers,1,136.9,0.0
319304,Frequent_Non_Redeemers,1,147.0,0.0
846194,Engaged_Redeemers,0,238.6,0.542001668788451
265226,Frequent_Non_Redeemers,1,227.2,0.2509117690557282
540551,Frequent_Non_Redeemers,1,185.6,0.0
235882,Frequent_Non_Redeemers,1,122.5,0.19540277957089944
263762,Frequent_Non_Redeemers,1,184.5,0.0
607856,Engaged_Redeemers,0,184.2,0.4461173470564581
295302,Engaged_Redeemers,0,42.8,0.664437862226383
837012,Engaged_Redeemers,0,208.9,0.7806092637540146
309584,Frequent_Non_Redeemers,1,167.5,0.2267460112276555
512191,Engaged_Redeemers,0,152.6,0.5726466840187098
720765,Frequent_Non_Redeemers,1,164.6,0.0
436569,Frequent_Non_Redeemers,1,199.3,0.16432048569991398
599145,Frequent_Non_Redeemers,1,178.4,0.2135486925151109
340574,Frequent_Non_Redeemers,1,140.5,0.0
877101,Engaged_Redeemers,0,166.4,0.6941689353950768
865759,Engaged_Redeemers,0,77.0,0.39824495892457057
551975,Frequent_Non_Redeemers,1,260.4,0.0
821216,Frequent_Non_Redeemers,1,200.4,0.13984047326254442
259342,Frequent_Non_Redeemers,1,159.5,0.18812288391145718
490774,Engaged_Redeemers,0,196.7,0.5511693949325257
906852,Engaged_Redeemers,0,260.4,0.4264007673862316
913233,Engaged_Redeemers,0,152.5,0.5608938193594876
573995,Occasional_Flyers,2,31.0,0.5885929357266937
845580,Frequent_Non_Redeemers,1,235.5,0.0
262305,Engaged_Redeemers,0,78.3,0.7284355948824787
453876,Occasional_Flyers,2,24.0,0.0
956908,Frequent_Non_Redeemers,1,144.6,0.0
262099,Engaged_Redeemers,0,236.4,0.4175393494975312
500759,Engaged_Redeemers,0,195.6,0.5090622875852805
644163,Frequent_Non_Redeemers,1,196.6,0.10365926777429518
649089,Occasional_Flyers,2,66.0,0.0
636017,Occasional_Flyers,2,68.0,0.0
780423,Frequent_Non_Redeemers,1,231.2,0.2713022578388689
222748,Frequent_Non_Redeemers,1,253.9,0.12998517672535193
839328,Engaged_Redeemers,0,169.0,0.4074278125469293
172987,Engaged_Redeemers,0,197.7,0.7459432628996377
237492,Engaged_Redeemers,0,141.7,0.5156822752492476
346390,Occasional_Flyers,2,34.0,0.0
375792,Engaged_Redeemers,0,67.4,0.3898316274289235
616350,Frequent_Non_Redeemers,1,121.8,0.0
652374,Frequent_Non_Redeemers,1,119.6,0.0
724435,Frequent_Non_Redeemers,1,168.9,0.0
770327,Engaged_Redeemers,0,234.5,0.46331350886813943
851562,Engaged_Redeemers,0,198.8,0.38896325404557863
917779,Frequent_Non_Redeemers,1,196.2,0.24560231287003273
694723,Engaged_Redeemers,0,156.8,0.4020300172421336
157731,Frequent_Non_Redeemers,1,175.6,0.2238966267480498
780140,Frequent_Non_Redeemers,1,236.2,0.0
356558,Engaged_Redeemers,0,171.0,0.57827554574942
890673,Frequent_Non_Redeemers,1,85.5,0.0
322955,Occasional_Flyers,2,22.0,0.0
873761,Frequent_Non_Redeemers,1,187.5,0.0
591841,Frequent_Non_Redeemers,1,216.9,0.20573034256355183
827172,Engaged_Redeemers,0,222.8,0.5112053402505531
504219,Frequent_Non_Redeemers,1,244.1,0.14074664548632293
429308,Frequent_Non_Redeemers,1,221.6,0.1280810363423027
578013,Frequent_Non_Redeemers,1,164.1,0.09680308251384319
772960,Engaged_Redeemers,0,207.4,0.5142326041600347
283326,Engaged_Redeemers,0,214.2,0.7426449722879856
391564,Frequent_Non_Redeemers,1,220.6,0.09016465309305179
715640,Engaged_Redeemers,0,217.7,0.6505033245374258
442282,Frequent_Non_Redeemers,1,183.2,0.2509651669672033
902852,Frequent_Non_Redeemers,1,97.0,0.0
306051,Engaged_Redeemers,0,159.4,0.9051187520618769
586191,Frequent_Non_Redeemers,1,139.0,0.14300950631792328
752729,Engaged_Redeemers,0,224.7,0.4484377916509441
103304,Engaged_Redeemers,0,216.5,0.35164183258324516
446171,Frequent_Non_Redeemers,1,212.9,0.3215827209643953
952672,Occasional_Flyers,2,66.0,0.0
711541,Frequent_Non_Redeemers,1,207.0,0.0
829003,Frequent_Non_Redeemers,1,227.4,0.14539934866850188
444524,Engaged_Redeemers,0,218.0,0.47934868194824404
974829,Frequent_Non_Redeemers,1,95.3,0.0
499089,Engaged_Redeemers,0,198.1,0.7859234111102584
130086,Frequent_Non_Redeemers,1,193.1,0.30046941374045605
153193,Engaged_Redeemers,0,217.4,0.8260877751209685
571643,Engaged_Redeemers,0,231.5,0.4043296614470741
595215,Frequent_Non_Redeemers,1,165.8,0.11517996661546816
101540,Frequent_Non_Redeemers,1,142.9,0.252433453061756
268630,Engaged_Redeemers,0,150.6,0.426166234473879
272114,Occasional_Flyers,2,22.0,0.0
634850,Engaged_Redeemers,0,216.3,0.46670647745539046
214504,Frequent_Non_Redeemers,1,218.5,0.13513122042407005
411296,Occasional_Flyers,2,56.0,0.0
225279,Frequent_Non_Redeemers,1,217.1,0.07995278871692826
370093,Frequent_Non_Redeemers,1,119.4,0.10656974253063645
968943,Engaged_Redeemers,0,138.1,0.6973370306532803
184090,Engaged_Redeemers,0,50.6,0.6036964119469499
867056,Engaged_Redeemers,0,230.5,0.4366930855649425
316666,Engaged_Redeemers,0,26.0,1.0
346678,Frequent_Non_Redeemers,1,271.6,0.0
316633,Frequent_Non_Redeemers,1,69.9,0.21016495114850461
605926,Engaged_Redeemers,0,190.3,0.37497146020813643
934212,Engaged_Redeemers,0,166.7,0.4610794394518524
624621,Engaged_Redeemers,0,101.8,0.7108666595633052
298327,Frequent_Non_Redeemers,1,198.0,0.0
405442,Engaged_Redeemers,0,202.1,0.42299555077994855
622906,Engaged_Redeemers,0,198.1,0.34582550983774785
137852,Frequent_Non_Redeemers,1,124.7,0.12605703232469395
723591,Frequent_Non_Redeemers,1,172.9,0.08779873658170252
693295,Engaged_Redeemers,0,195.8,0.3406528713765778
125969,Frequent_Non_Redeemers,1,247.2,0.18055969359074464
776139,Frequent_Non_Redeemers,1,251.70000000000002,0.16036489695928946
827546,Engaged_Redeemers,0,248.2,0.4351389667205431
834120,Engaged_Redeemers,0,245.4,0.5402433920059325
300845,Frequent_Non_Redeemers,1,212.3,0.21502167100377215
308891,Frequent_Non_Redeemers,1,72.0,0.15957106274007682
373888,Engaged_Redeemers,0,45.0,1.0
545087,Frequent_Non_Redeemers,1,167.8,0.3187933068446067
203773,Occasional_Flyers,2,42.0,0.4071637426900585
983524,Frequent_Non_Redeemers,1,244.6,0.09743195727001012
478107,Engaged_Redeemers,0,84.5,0.6520339001622931
684081,Occasional_Flyers,2,21.0,0.0
298343,Engaged_Redeemers,0,191.5,0.5096230373208971
480239,Frequent_Non_Redeemers,1,273.8,0.12337581685816575
234895,Frequent_Non_Redeemers,1,99.0,0.0
262176,Engaged_Redeemers,0,168.8,0.43371953916365963
266148,Frequent_Non_Redeemers,1,152.5,0.2886656001618016
678454,Frequent_Non_Redeemers,1,264.9,0.24262897518473714
920840,Engaged_Redeemers,0,196.2,0.5599862431429677
565242,Occasional_Flyers,2,54.0,0.0
838482,Engaged_Redeemers,0,204.0,0.6712347695043801
104267,Occasional_Flyers,2,43.0,0.0
127410,Frequent_Non_Redeemers,1,207.7,0.0
116703,Engaged_Redeemers,0,134.8,0.5543002613786707
388777,Engaged_Redeemers,0,220.8,0.413378324747682
536485,Frequent_Non_Redeemers,1,196.0,0.32745938916532075
282532,Occasional_Flyers,2,25.0,0.0
601775,Frequent_Non_Redeemers,1,253.29999999999998,0.32086928197375786
344627,Frequent_Non_Redeemers,1,215.7,0.18609474113001812
557525,Engaged_Redeemers,0,175.3,0.5388370523711065
650377,Frequent_Non_Redeemers,1,177.8,0.16725600028999826
832046,Occasional_Flyers,2,31.0,0.0
310965,Engaged_Redeemers,0,179.7,0.3549988202625685
571215,Engaged_Redeemers,0,167.2,0.8625982206004751
131558,Engaged_Redeemers,0,181.9,0.7569103355893257
454356,Occasional_Flyers,2,31.0,0.40716818642350555
790813,Engaged_Redeemers,0,163.9,0.3469775779177719
416216,Engaged_Redeemers,0,147.1,0.433715459963655
667901,Engaged_Redeemers,0,186.4,0.8668822849771863
813681,Engaged_Redeemers,0,188.4,0.586684470571424
599078,Engaged_Redeemers,0,79.0,0.9579301075268817
733350,Engaged_Redeemers,0,281.2,0.5201291054598001
931622,Engaged_Redeemers,0,77.6,0.5224111992221042
991056,Frequent_Non_Redeemers,1,102.0,0.22076018399422265
604681,Engaged_Redeemers,0,193.2,0.5384432359668095
777118,Frequent_Non_Redeemers,1,227.9,0.23127613253225074
595236,Occasional_Flyers,2,63.0,0.0
275244,Engaged_Redeemers,0,239.6,0.39023282007637383
697917,Occasional_Flyers,2,21.0,0.755937439660166
615201,Engaged_Redeemers,0,200.2,0.4153454096569931
628130,Frequent_Non_Redeemers,1,194.3,0.0
854998,Frequent_Non_Redeemers,1,198.7,0.25770940851569957
118628,Frequent_Non_Redeemers,1,232.5,0.19115021535157062
712584,Engaged_Redeemers,0,217.7,0.45816832378943056
136334,Frequent_Non_Redeemers,1,225.8,0.0
169137,Engaged_Redeemers,0,208.7,0.663915931380068
184306,Engaged_Redeemers,0,227.9,0.9611731876146482
708343,Engaged_Redeemers,0,177.7,0.40778540555330395
746377,Occasional_Flyers,2,2.0,0.0
588445,Engaged_Redeemers,0,223.2,0.5848284865467235
975412,Frequent_Non_Redeemers,1,193.4,0.0
129171,Engaged_Redeemers,0,40.0,0.5094339622641509
274410,Engaged_Redeemers,0,94.4,0.5693625497845407
277587,Engaged_Redeemers,0,124.8,0.7235889503802202
389429,Frequent_Non_Redeemers,1,191.4,0.32648641658018474
600302,Frequent_Non_Redeemers,1,166.4,0.07809956898110713
836713,Frequent_Non_Redeemers,1,132.1,0.0
919117,Frequent_Non_Redeemers,1,200.4,0.200605113427982
940796,Engaged_Redeemers,0,168.5,0.4345179187527125
236003,Frequent_Non_Redeemers,1,189.2,0.24153523209643515
584458,Engaged_Redeemers,0,226.9,0.38337709039078177
227804,Engaged_Redeemers,0,103.4,0.9373671598856338
458072,Engaged_Redeemers,0,159.1,0.6367134346869021
832810,Occasional_Flyers,2,16.0,0.0
949974,Occasional_Flyers,2,63.0,0.1765332701870708
